Run,Time (nanoseconds)
1,31542
2,26583
3,25291
4,25583
5,22959
6,22416
7,22542
8,24666
9,22708
10,22791
11,22584
12,22542
13,22625
14,22625
15,22625
16,22792
17,22625
18,22833
19,22625
20,22542
21,22625
22,22833
23,22541
24,22666
25,22667
26,53208
27,26125
28,61792
29,55875
30,22834
31,54542
32,45625
33,46541
34,50250
35,46042
36,47916
37,55833
38,46000
39,59167
40,44750
41,45458
42,44500
43,56084
44,49292
45,44375
46,55375
47,56000
48,44667
49,47459
50,44333
51,32584
52,73625
53,80292
54,25875
55,36125
56,22709
57,59166
58,50500
59,56000
60,45125
61,66583
62,44333
63,76333
64,48750
65,44375
66,47209
67,31084
68,44708
69,44500
70,50250
71,27417
72,65250
73,47125
74,22542
75,47042
76,32083
77,46666
78,55667
79,51792
80,56250
81,46625
82,49333
83,56458
84,46958
85,23416
86,25209
87,24791
88,22750
89,24500
90,22667
91,24833
92,22583
93,31042
94,22625
95,22625
96,22709
97,22875
98,23208
99,22500
100,22625
