Run,Time (nanoseconds)
1,31583
2,26458
3,24917
4,23541
5,23208
6,22542
7,22666
8,22791
9,22583
10,22625
11,22667
12,22416
13,22708
14,22458
15,22417
16,22500
17,22792
18,22375
19,22459
20,22583
21,22500
22,22417
23,22458
24,22709
25,47917
26,22667
27,22417
28,45250
29,48167
30,26166
31,46583
32,62542
33,35417
34,46625
35,47042
36,46625
37,50875
38,46333
39,45042
40,47417
41,44417
42,58917
43,49167
44,47500
45,26334
46,53250
47,50584
48,59416
49,33459
50,51041
51,47666
52,23833
53,27916
54,51542
55,45625
56,28000
57,53959
58,49000
59,45834
60,47917
61,109375
62,22625
63,22583
64,22708
65,22375
66,22542
67,22709
68,22750
69,52584
70,22583
71,22541
72,22667
73,22750
74,22500
75,22667
76,24833
77,22875
78,48334
79,23416
80,46750
81,22709
82,45875
83,45583
84,49458
85,46166
86,47333
87,47542
88,22667
89,44875
90,44459
91,36625
92,35500
93,43792
94,22875
95,22667
96,22792
97,22583
98,75750
99,22709
100,22792
