Run,Time (nanoseconds)
1,52801667
2,41030375
3,39876583
4,40384417
5,40702042
6,40292375
7,40690583
8,40995792
9,42458500
10,99840750
11,85471833
12,64958917
13,54866292
14,50406542
15,43933000
16,42024500
17,41751292
18,41704333
19,41664875
20,41398750
21,41428083
22,41156791
23,41465833
24,41880625
25,41455542
26,41625375
27,41324042
28,41180625
29,41103000
30,41687958
31,41513625
32,41418166
33,41014959
34,41578291
35,40992542
36,41055459
37,41137375
38,41331333
39,41403000
40,41675416
41,40993500
42,41216209
43,41223709
44,40984375
45,41097000
46,41352541
47,41042917
48,41276083
49,41300583
50,57190208
51,41285583
52,41296958
53,40952125
54,41685333
55,41366917
56,41311667
57,41207333
58,41478541
59,41587041
60,41150833
61,41822291
62,41108333
63,41243041
64,41186000
65,41431042
66,41325000
67,41478042
68,41090625
69,41691208
70,41161584
71,41176292
72,41135916
73,41133458
74,41666375
75,41228875
76,41154167
77,41691125
78,41057083
79,41439708
80,41163708
81,41449959
82,41690083
83,41149750
84,41571500
85,41244083
86,41202417
87,41110459
88,41380917
89,41136750
90,41878334
91,41224708
92,41357708
93,40970333
94,41625125
95,40716583
96,41527750
97,41158292
98,41688833
99,41294333
100,42337209
