Run,Time (nanoseconds)
1,52296834
2,40147167
3,40279417
4,39821208
5,39731541
6,39230542
7,39976458
8,39638417
9,39525292
10,41455416
11,72604208
12,108582083
13,102812917
14,88875000
15,46632084
16,42460958
17,40978833
18,41078042
19,40749708
20,40649000
21,40626959
22,40435209
23,58807875
24,44352250
25,40977000
26,40668375
27,41113833
28,40372833
29,40707958
30,40890917
31,41103333
32,40181041
33,40439833
34,41220625
35,40744500
36,40945541
37,40173084
38,40759292
39,40212459
40,40320125
41,40605417
42,40352750
43,40503541
44,40023292
45,40437417
46,40315875
47,40459458
48,40977625
49,40861500
50,40696084
51,40090917
52,40447458
53,40350541
54,40914875
55,40705125
56,40865958
57,41525083
58,41348791
59,40406750
60,40304583
61,40548209
62,40763584
63,40528750
64,40061917
65,40694041
66,40489084
67,40685417
68,40301541
69,40047167
70,40861500
71,40399834
72,40421708
73,40303000
74,40931791
75,41213959
76,40482958
77,40532875
78,40318083
79,40425292
80,40687917
81,41046125
82,58524458
83,40667000
84,40941292
85,42987000
86,40465042
87,40905875
88,40997708
89,40833542
90,40653500
91,40354333
92,40560583
93,40884541
94,41040209
95,40752125
96,40721875
97,40534916
98,40779041
99,41126000
100,40739292
