Run,Time (nanoseconds)
1,53117291
2,40088042
3,39969959
4,40371708
5,39768167
6,39310875
7,39966708
8,41402417
9,43192417
10,130861209
11,72546416
12,84070042
13,55258583
14,41836416
15,41336500
16,41373000
17,41572041
18,41358292
19,40765416
20,41185667
21,40471208
22,40926458
23,40816334
24,40760208
25,40664333
26,40987042
27,41358375
28,40240833
29,40934042
30,40542916
31,40692750
32,40901291
33,40783042
34,40331333
35,40090167
36,41207000
37,41266917
38,40677833
39,40102042
40,40333042
41,40744250
42,40158125
43,40892291
44,40309125
45,40859667
46,40691083
47,41046958
48,40603000
49,40274000
50,40555917
51,40304291
52,40922334
53,40631500
54,54800250
55,40842042
56,40579958
57,41167667
58,40746416
59,41047333
60,41108041
61,40678791
62,40693042
63,40621916
64,40401708
65,40589833
66,40714333
67,40649583
68,41251791
69,40491666
70,40613667
71,40646416
72,40898125
73,40945583
74,40822042
75,41132500
76,41138375
77,40953333
78,40705125
79,40960750
80,41098041
81,41094125
82,40346916
83,40702041
84,40869625
85,40595292
86,41069375
87,41178625
88,40979125
89,40414958
90,40626000
91,40627292
92,40674084
93,40926916
94,41467417
95,40837292
96,41031833
97,40700750
98,41039833
99,40742500
100,40751333
