Run,Time (nanoseconds)
1,54246333
2,40998416
3,40306416
4,40366666
5,40584583
6,58558500
7,41262792
8,41286125
9,41173125
10,60348000
11,80573083
12,93830334
13,88485708
14,64267041
15,44907333
16,42451750
17,41857542
18,41960667
19,41636833
20,41570333
21,41658458
22,41722667
23,41326375
24,41637000
25,41175084
26,41333166
27,41412084
28,41388584
29,41319750
30,41462875
31,41439708
32,41611959
33,41418375
34,41145208
35,41316792
36,41187791
37,41294542
38,41367416
39,41329500
40,41441667
41,41530542
42,41458958
43,41404250
44,41475750
45,41428958
46,41259000
47,41620125
48,41612125
49,41420167
50,41717000
51,41472709
52,41372833
53,41381083
54,41328250
55,41616500
56,41342709
57,41375250
58,41430667
59,41766250
60,41120042
61,41573000
62,41363375
63,41225750
64,41220292
65,41448917
66,41367250
67,41770083
68,41376583
69,41498042
70,58211000
71,41738458
72,41679375
73,41411625
74,41096833
75,41222375
76,41408666
77,41251583
78,41376417
79,41225333
80,41158750
81,41429583
82,41620167
83,41631500
84,41289500
85,41311208
86,41857916
87,41844625
88,41581458
89,41561042
90,41533667
91,41763334
92,41475458
93,41381167
94,41492833
95,41378416
96,41392542
97,41457500
98,41426459
99,41567917
100,41392041
