Run,Time (nanoseconds)
1,41645500
2,41900292
3,41598125
4,41248875
5,41719125
6,41857792
7,45503166
8,47260167
9,44115292
10,42835917
11,41516417
12,41829500
13,41817625
14,57128750
15,41989417
16,42241458
17,41397209
18,41485250
19,41170167
20,41346667
21,41195958
22,41546666
23,41288083
24,41608459
25,41373042
26,41393792
27,41210125
28,41393417
29,41087958
30,41288125
31,40922250
32,41362917
33,41120084
34,41166209
35,41270459
36,41451750
37,41287000
38,41367416
39,41506792
40,41588000
41,41503792
42,41317458
43,41520958
44,41483083
45,41353375
46,41500125
47,41372625
48,41663125
49,41299291
50,41201542
51,41314875
52,41464250
53,41545625
54,41459417
55,41395125
56,41568583
57,42505584
58,47876917
59,44151458
60,42895708
61,43127167
62,42194625
63,42450250
64,41818416
65,41316708
66,41859375
67,41590000
68,41794542
69,41839000
70,41505000
71,41425792
72,41547834
73,41722916
74,56975708
75,42104750
76,41312291
77,41617834
78,42171166
79,41501375
80,41768333
81,41859667
82,41273917
83,41869042
84,41351125
85,41496333
86,41478875
87,41608000
88,41383166
89,42021917
90,41818875
91,41419333
92,41432333
93,41639417
94,42020125
95,41636500
96,42700042
97,41537125
98,41856166
99,41451250
100,41499291
