Run,Time (nanoseconds)
1,42140792
2,41702375
3,41802292
4,41511542
5,41772500
6,42307709
7,44058958
8,44921084
9,45266833
10,42217041
11,42331625
12,41678084
13,41965917
14,42330542
15,41861292
16,41847084
17,42408542
18,41466875
19,42039458
20,41660791
21,41521291
22,41429000
23,42170458
24,41280667
25,42075042
26,41452417
27,41592958
28,41361875
29,41760042
30,42042250
31,41826417
32,41476208
33,41679125
34,41622708
35,41876959
36,41233209
37,41563417
38,41741000
39,41733000
40,41334625
41,41661750
42,59849417
43,42760541
44,41876875
45,41578834
46,42102167
47,41787875
48,41683083
49,41685750
50,42258459
51,41388042
52,42070167
53,42263292
54,41948916
55,41256625
56,42141500
57,41194667
58,42022583
59,42014375
60,42494875
61,41440083
62,42410583
63,42148500
64,42329250
65,42138500
66,42179209
67,42300291
68,41482542
69,41962083
70,41863167
71,42114667
72,41910500
73,41932250
74,41879167
75,42055792
76,41693625
77,42166125
78,42118125
79,41842041
80,41817834
81,42181959
82,42150917
83,41813666
84,42341000
85,41558500
86,42358042
87,41800167
88,42240375
89,41439500
90,41721750
91,41447542
92,41827250
93,41232500
94,42160583
95,42498167
96,41849334
97,41657083
98,41928000
99,61028375
100,43041750
