Run,Time (nanoseconds)
1,42750958
2,42420292
3,42139500
4,41831417
5,41269458
6,41804333
7,42472459
8,48966833
9,42994750
10,44012459
11,43082709
12,42539042
13,41945834
14,42990792
15,41799791
16,42281917
17,42163750
18,41933458
19,41619834
20,41772458
21,41738583
22,42042250
23,41601000
24,41906583
25,42258667
26,41615959
27,41952000
28,41713416
29,42313208
30,41920459
31,42651125
32,41385417
33,41911833
34,41416834
35,42194083
36,41507375
37,42262834
38,41521333
39,41740000
40,41943792
41,41797916
42,42140292
43,41807375
44,58818583
45,42118583
46,42361875
47,43535167
48,41934166
49,41642000
50,42438209
51,42367291
52,42063208
53,42288875
54,41981916
55,41501958
56,41977541
57,41822917
58,42187083
59,42181250
60,42199083
61,41781500
62,41993458
63,41923875
64,42485625
65,42719833
66,42507458
67,42192792
68,42265458
69,42383708
70,42652208
71,41825083
72,42261625
73,42364125
74,41896000
75,41511875
76,42435250
77,41704334
78,42614833
79,42138291
80,42043041
81,41993042
82,42285042
83,42152833
84,42354125
85,42039584
86,41629875
87,42248041
88,42504000
89,42480875
90,42723208
91,42291375
92,42236125
93,42261625
94,41978125
95,42038250
96,42238292
97,41949250
98,42467416
99,42003458
100,42580792
