Run,Time (nanoseconds)
1,42879709
2,43089417
3,41912541
4,41717709
5,41707708
6,41932000
7,45807833
8,45780875
9,42296708
10,41865750
11,42152375
12,41987958
13,41906375
14,42056583
15,41999083
16,41749333
17,42301375
18,41407334
19,41861375
20,41422750
21,41678166
22,41544167
23,41815125
24,41536708
25,41911500
26,41458000
27,41605041
28,41698750
29,41903792
30,41663833
31,41766042
32,41807875
33,41727125
34,42169208
35,42405542
36,42194375
37,42119208
38,42232167
39,41833334
40,42043000
41,41126000
42,56383459
43,42235958
44,42406000
45,42015083
46,43664958
47,44087166
48,42658166
49,42067167
50,41512542
51,41943500
52,41726042
53,42017916
54,41498833
55,41986583
56,42392959
57,42244333
58,41831542
59,41723375
60,41624750
61,42414708
62,42165084
63,41958541
64,41714250
65,41640917
66,42014584
67,41717791
68,42228042
69,42060208
70,42234208
71,41508584
72,42159208
73,42966000
74,41871041
75,42189041
76,41779750
77,41912375
78,42151167
79,42254875
80,41789958
81,41828750
82,41981416
83,41799333
84,41698750
85,41821958
86,41665417
87,42186459
88,42298292
89,42081458
90,41674500
91,42054750
92,41663125
93,42117916
94,42276666
95,41754333
96,41861125
97,42159542
98,42189542
99,58555042
100,42348375
