Run,Time (nanoseconds)
1,41576833
2,42422250
3,42596958
4,41663459
5,41252250
6,41852333
7,45713709
8,45465875
9,42287959
10,41905041
11,41609584
12,41420208
13,41468542
14,41487459
15,41983167
16,41777208
17,41552917
18,41399959
19,41489875
20,41981166
21,41564625
22,41845583
23,41421083
24,41367667
25,41492416
26,41788375
27,41518959
28,41717500
29,41341042
30,41559875
31,41490541
32,57240250
33,41654083
34,42007375
35,41344792
36,41471042
37,41490416
38,42019458
39,41500042
40,41447708
41,41726625
42,41674500
43,41346292
44,41559625
45,41476333
46,41508333
47,41555542
48,41350542
49,41804917
50,41359834
51,41843125
52,41157417
53,42059292
54,41597208
55,41931458
56,41591167
57,42128500
58,41629667
59,41569792
60,41656834
61,41991083
62,41865250
63,41551209
64,41973542
65,42249833
66,41961917
67,41549375
68,41794250
69,41431750
70,41410875
71,41533458
72,42012334
73,41467250
74,41754750
75,42167833
76,42667417
77,41531750
78,41379708
79,41538625
80,41634292
81,41371667
82,41481792
83,41403208
84,41481667
85,41313708
86,41803709
87,41823916
88,41757708
89,41697125
90,41645917
91,41688166
92,41518625
93,58686791
94,42065375
95,42072292
96,41620541
97,42512291
98,42244541
99,41615250
100,41344125
