Run,Time (nanoseconds)
1,41505500
2,42136291
3,42453042
4,41743541
5,41489250
6,41519916
7,45516875
8,47716459
9,44222000
10,41642708
11,41626625
12,41501958
13,41524708
14,41847458
15,41588500
16,41426792
17,41340625
18,41392083
19,41316375
20,41408167
21,41136000
22,41489458
23,41394709
24,41468833
25,41382125
26,41334417
27,41260834
28,41392458
29,41264000
30,41416875
31,41362000
32,41356250
33,41614750
34,57634250
35,41656916
36,42083375
37,41353125
38,41519000
39,41353958
40,41338875
41,41457084
42,41917667
43,41311583
44,41446417
45,41474292
46,41327500
47,41320709
48,41212250
49,41681458
50,41194042
51,41570209
52,41188334
53,41312209
54,41211958
55,41420333
56,41157542
57,41409167
58,41257334
59,41383667
60,42613792
61,41607958
62,41372250
63,42483875
64,41363834
65,41377833
66,41254458
67,41191917
68,41840708
69,41857250
70,41435625
71,41449583
72,41278541
73,41291833
74,41475959
75,41457208
76,41072833
77,41353834
78,41369209
79,41527334
80,41397666
81,41526750
82,41637375
83,41604750
84,41631500
85,41693917
86,41314000
87,41372292
88,41132250
89,41430750
90,41301916
91,41482250
92,41256958
93,41567458
94,55533000
95,41741709
96,41371042
97,41499208
98,41542416
99,41424750
100,41206000
