Run,Time (nanoseconds)
1,42100917
2,41983625
3,41923542
4,41333291
5,42028458
6,41640625
7,42559875
8,46922125
9,44397750
10,42344834
11,42243833
12,41480459
13,41731125
14,42309166
15,41844416
16,41859417
17,41571584
18,41609667
19,41701959
20,41539541
21,41734708
22,41481041
23,41295375
24,41579875
25,42032667
26,54786125
27,42012917
28,41711875
29,41481208
30,41851291
31,41687541
32,42083833
33,41586875
34,41521667
35,41714208
36,41874000
37,41636875
38,41891750
39,41374208
40,41284791
41,41807625
42,41693958
43,41722708
44,41647542
45,45471000
46,45479125
47,47534500
48,47160458
49,46850625
50,49064042
51,43691875
52,41986958
53,41822375
54,42153750
55,42799458
56,41609167
57,42795875
58,42462209
59,42021000
60,42130417
61,41804792
62,42656000
63,42385584
64,41834625
65,41883666
66,42085667
67,41776833
68,41557959
69,41832709
70,41738041
71,41659375
72,42162666
73,41483917
74,42109834
75,41390875
76,41847667
77,41640209
78,42110458
79,42213792
80,41892042
81,41681666
82,42309209
83,41711250
84,41627250
85,42151291
86,42136333
87,42059875
88,42705917
89,58379041
90,42045916
91,42148542
92,41468625
93,42021917
94,41990375
95,41849583
96,42564250
97,42073792
98,41687042
99,41810458
100,41823292
