Run,Time (nanoseconds)
1,65625
2,84416
3,79292
4,71792
5,69625
6,69292
7,68375
8,68125
9,67625
10,58125
11,39917
12,39167
13,39334
14,39542
15,39250
16,39542
17,39750
18,39250
19,39417
20,39708
21,39625
22,38584
23,38959
24,39000
25,39083
26,39333
27,39583
28,39209
29,39250
30,39292
31,39417
32,39792
33,38875
34,39250
35,54709
36,66459
37,66292
38,65750
39,67125
40,65209
41,65459
42,65334
43,66208
44,66375
45,65791
46,65750
47,66292
48,66625
49,66083
50,66000
51,65375
52,65458
53,65208
54,64958
55,66500
56,65625
57,65750
58,65542
59,66291
60,65125
61,66542
62,66042
63,66583
64,66500
65,66833
66,66542
67,66000
68,65834
69,66416
70,66542
71,65791
72,40292
73,69375
74,52375
75,40167
76,40000
77,39833
78,39875
79,39917
80,39667
81,39542
82,39083
83,39916
84,39916
85,40333
86,39625
87,39417
88,39583
89,73250
90,58000
91,47083
92,43625
93,41917
94,41458
95,40709
96,39959
97,40417
98,39667
99,39792
100,39041
