Run,Time (nanoseconds)
1,125709
2,98875
3,80250
4,75459
5,72542
6,70583
7,70625
8,68541
9,68000
10,67500
11,68333
12,67250
13,67041
14,66833
15,67292
16,66541
17,66417
18,66250
19,67167
20,70875
21,67541
22,67791
23,67166
24,67375
25,66417
26,67000
27,66708
28,66583
29,67833
30,66834
31,67250
32,67333
33,66375
34,66875
35,66084
36,67750
37,66958
38,66917
39,65041
40,66000
41,66583
42,66416
43,67292
44,66583
45,67458
46,66959
47,66375
48,66291
49,131042
50,100417
51,79708
52,72583
53,71500
54,70625
55,69542
56,68959
57,68458
58,68083
59,67125
60,67208
61,67167
62,66417
63,66166
64,60291
65,58834
66,59791
67,59959
68,60250
69,59625
70,59667
71,59667
72,59250
73,59042
74,59333
75,59792
76,59708
77,59542
78,59417
79,59166
80,58958
81,59708
82,59500
83,59083
84,59041
85,59209
86,58875
87,58500
88,59875
89,59041
90,59166
91,59084
92,59167
93,59958
94,59667
95,59250
96,58916
97,59416
98,59084
99,58708
100,58250
