Run,Time (nanoseconds)
1,124167
2,97292
3,78584
4,73833
5,71500
6,71416
7,69375
8,68375
9,67125
10,67875
11,68709
12,68000
13,67167
14,67834
15,67250
16,67625
17,67792
18,67000
19,66709
20,66792
21,66208
22,66875
23,66375
24,67333
25,67416
26,66917
27,66708
28,67666
29,67125
30,67584
31,67542
32,67334
33,67375
34,66959
35,66667
36,67083
37,67041
38,67791
39,66250
40,67250
41,66292
42,67292
43,66916
44,66167
45,67209
46,65958
47,66459
48,66459
49,66500
50,66084
51,67083
52,67084
53,67166
54,67209
55,66000
56,67125
57,66042
58,67542
59,67250
60,66500
61,66375
62,67958
63,66917
64,67291
65,66083
66,59375
67,58917
68,59000
69,59292
70,59458
71,58583
72,59708
73,58750
74,59209
75,59167
76,58959
77,58417
78,59458
79,59458
80,59708
81,59917
82,59709
83,59000
84,58541
85,82667
86,107459
87,84583
88,68792
89,64417
90,62250
91,61125
92,60875
93,60666
94,60667
95,60166
96,59917
97,60250
98,60125
99,59208
100,59208
