Run,Time (nanoseconds)
1,125667
2,95334
3,78417
4,75500
5,71709
6,71541
7,69917
8,70042
9,70125
10,70167
11,68375
12,68458
13,68458
14,68292
15,68250
16,68375
17,68292
18,67000
19,68208
20,67625
21,67125
22,67916
23,67875
24,68625
25,67917
26,68250
27,66541
28,67500
29,68167
30,68750
31,67708
32,67125
33,67500
34,66958
35,67583
36,66875
37,66333
38,65750
39,66250
40,67916
41,66500
42,67209
43,66958
44,67209
45,66292
46,67041
47,67459
48,67583
49,67750
50,66208
51,65875
52,67542
53,66375
54,65500
55,66666
56,66750
57,67041
58,66959
59,69500
60,58791
61,58208
62,114416
63,91458
64,75709
65,115625
66,112916
67,76084
68,66333
69,64292
70,63291
71,81000
72,64458
73,62667
74,61458
75,60459
76,60500
77,59458
78,59083
79,60166
80,59458
81,59291
82,59708
83,59666
84,59083
85,60292
86,59625
87,60292
88,60709
89,60625
90,59833
91,59459
92,59792
93,60375
94,59958
95,58125
96,59542
97,58541
98,59583
99,59625
100,60084
