Run,Time (nanoseconds)
1,1604959
2,1375458
3,1278500
4,1231000
5,1187417
6,1063875
7,1028250
8,1013042
9,1018834
10,1006459
11,1331916
12,1195209
13,1132375
14,1018542
15,905209
16,908041
17,907125
18,898500
19,861875
20,838250
21,836292
22,832750
23,839459
24,844834
25,838291
26,798208
27,788625
28,780000
29,778792
30,852958
31,1093000
32,1018792
33,912458
34,845666
35,819750
36,795625
37,787208
38,778625
39,770292
40,748250
41,747500
42,737833
43,726417
44,736750
45,738709
46,723750
47,731542
48,719708
49,705667
50,704542
51,777209
52,957541
53,824583
54,787458
55,773292
56,771083
57,762250
58,692292
59,676375
60,669583
61,664250
62,651208
63,645417
64,666708
65,660750
66,650959
67,635209
68,623625
69,618292
70,628917
71,652333
72,641333
73,624041
74,623125
75,655458
76,709917
77,623250
78,630625
79,642166
80,630791
81,619416
82,614375
83,613792
84,612334
85,621916
86,624542
87,627834
88,646500
89,586750
90,597208
91,594459
92,581125
93,587041
94,584500
95,585375
96,582709
97,613417
98,591083
99,583417
100,609333
