Run,Time (nanoseconds)
1,1472500
2,1409791
3,1155834
4,1104875
5,1074292
6,1034792
7,1027750
8,1034416
9,1011083
10,1144459
11,1338750
12,1450208
13,1180792
14,1110333
15,1034750
16,1000208
17,938458
18,876208
19,864166
20,857958
21,846334
22,841250
23,846000
24,812833
25,782083
26,777959
27,958500
28,939584
29,955417
30,921958
31,847334
32,826958
33,819167
34,791291
35,806125
36,801958
37,815166
38,789167
39,760875
40,764583
41,762208
42,753250
43,762750
44,764958
45,784667
46,704042
47,689917
48,761542
49,701584
50,689834
51,688292
52,687542
53,686000
54,665792
55,662833
56,662916
57,663166
58,664208
59,654083
60,731459
61,739917
62,658750
63,635792
64,656250
65,647583
66,633584
67,638250
68,639500
69,636834
70,639209
71,637291
72,739834
73,645708
74,616500
75,635791
76,628542
77,642750
78,621083
79,619917
80,615416
81,623584
82,625375
83,635792
84,632916
85,639542
86,639542
87,625584
88,584083
89,591458
90,593417
91,590584
92,588166
93,627416
94,592291
95,589833
96,605583
97,595667
98,677625
99,730625
100,620833
