Run,Time (nanoseconds)
1,1475208
2,1402708
3,1279333
4,1208125
5,1138750
6,1311750
7,1277333
8,1190875
9,1143583
10,1056083
11,982875
12,951458
13,950083
14,952167
15,949666
16,923208
17,864125
18,854709
19,844875
20,841625
21,835625
22,831209
23,1086500
24,1122000
25,806791
26,819542
27,809000
28,813334
29,809959
30,816375
31,795958
32,766666
33,765833
34,765375
35,766833
36,765417
37,772625
38,770709
39,746875
40,741959
41,740584
42,732125
43,727916
44,729292
45,729666
46,729666
47,723542
48,710667
49,711208
50,705917
51,715125
52,708125
53,713834
54,714958
55,695375
56,684000
57,679958
58,682250
59,669125
60,678209
61,677250
62,678750
63,991291
64,847250
65,781417
66,720667
67,709250
68,684667
69,659292
70,663791
71,666834
72,659708
73,667583
74,658292
75,665792
76,652375
77,642542
78,643958
79,649416
80,645417
81,666750
82,636333
83,835917
84,674875
85,653750
86,641667
87,639583
88,648708
89,860542
90,726416
91,696250
92,672208
93,657500
94,662500
95,657500
96,657750
97,641542
98,616916
99,609292
100,614375
