Run,Time (nanoseconds)
1,36958
2,30750
3,30041
4,29042
5,28416
6,30458
7,28250
8,30708
9,28083
10,28459
11,28417
12,28333
13,28417
14,28375
15,28500
16,28500
17,28250
18,28417
19,28042
20,28250
21,28250
22,28250
23,28208
24,30833
25,30708
26,30584
27,30666
28,28375
29,55041
30,31291
31,52542
32,63500
33,30291
34,62167
35,31291
36,52917
37,79708
38,55000
39,63958
40,56000
41,28375
42,67583
43,62333
44,50875
45,51333
46,56500
47,62667
48,60458
49,30084
50,31500
51,30916
52,52625
53,31083
54,51125
55,51333
56,56167
57,28709
58,70917
59,58375
60,55833
61,33292
62,31292
63,28458
64,58542
65,28625
66,28208
67,28375
68,28291
69,28500
70,45458
71,28292
72,28167
73,30833
74,30584
75,28417
76,27958
77,28208
78,28000
79,66500
80,52875
81,28250
82,33500
83,65084
84,46667
85,45542
86,52209
87,28250
88,28125
89,28250
90,28208
91,28417
92,28334
93,28417
94,28334
95,30542
96,35916
97,30541
98,30667
99,28500
100,28334
