Run,Time (nanoseconds)
1,38167
2,30792
3,29459
4,28584
5,28083
6,27875
7,30209
8,28333
9,28208
10,30708
11,30292
12,30875
13,28166
14,28333
15,30250
16,30459
17,30500
18,28208
19,28167
20,30542
21,28208
22,28084
23,28542
24,28084
25,28042
26,30500
27,28125
28,28166
29,64917
30,54958
31,47958
32,54541
33,53250
34,65208
35,30334
36,30000
37,59917
38,55250
39,52542
40,53333
41,57167
42,52584
43,30458
44,54542
45,53084
46,32416
47,50208
48,28542
49,40792
50,49458
51,43500
52,70375
53,55083
54,54333
55,60333
56,28500
57,28166
58,28125
59,30542
60,28375
61,28292
62,60417
63,29500
64,31208
65,28500
66,28125
67,28250
68,28291
69,28209
70,28792
71,28208
72,28167
73,28625
74,28250
75,54250
76,53667
77,54375
78,52834
79,52208
80,75625
81,51333
82,59375
83,58959
84,59958
85,59916
86,61375
87,28917
88,28250
89,30666
90,27959
91,30458
92,28500
93,28583
94,30375
95,30375
96,28167
97,32792
98,52500
99,53625
100,58166
