Run,Time (nanoseconds)
1,38292
2,30333
3,32000
4,28333
5,28208
6,28166
7,56125
8,30458
9,28292
10,28375
11,28000
12,28375
13,28417
14,28083
15,28167
16,28250
17,28166
18,28125
19,28292
20,28167
21,28084
22,28167
23,30833
24,31000
25,63417
26,54708
27,55667
28,44667
29,68958
30,54125
31,51834
32,76333
33,62458
34,57292
35,55375
36,56750
37,62291
38,90208
39,35792
40,32875
41,48458
42,30375
43,29292
44,51625
45,56458
46,62417
47,59791
48,54750
49,63208
50,62333
51,63125
52,28625
53,28583
54,28375
55,28292
56,30583
57,30750
58,28166
59,30584
60,30417
61,30959
62,31000
63,30875
64,28250
65,28291
66,30750
67,28250
68,30500
69,28291
70,28208
71,28167
72,51250
73,53334
74,53708
75,52459
76,65375
77,59708
78,52167
79,58750
80,38333
81,51333
82,51166
83,54042
84,68208
85,66000
86,54209
87,45625
88,31000
89,28500
90,30583
91,30666
92,28584
93,35292
94,30708
95,82625
96,29000
97,59583
98,28541
99,61541
100,59041
