Run,Time (nanoseconds)
1,39000
2,30875
3,32125
4,31583
5,30791
6,28708
7,30708
8,30875
9,29917
10,29167
11,30834
12,31125
13,28250
14,28375
15,28208
16,28167
17,30916
18,30875
19,28084
20,30708
21,28375
22,30542
23,39458
24,77875
25,66250
26,55333
27,58917
28,77667
29,57208
30,61792
31,99958
32,64958
33,55292
34,53625
35,55500
36,56083
37,61375
38,51208
39,54334
40,52875
41,63875
42,57458
43,64583
44,30958
45,50167
46,28209
47,30708
48,28417
49,60375
50,59709
51,58500
52,31792
53,52334
54,85167
55,70791
56,30875
57,31125
58,30292
59,31666
60,31042
61,30791
62,38917
63,37166
64,40791
65,28375
66,40417
67,30959
68,30750
69,31167
70,35750
71,30500
72,28584
73,28417
74,41041
75,30584
76,60209
77,52708
78,52500
79,54292
80,52667
81,28292
82,64917
83,28417
84,28167
85,30958
86,28416
87,28291
88,28250
89,28208
90,28417
91,48250
92,56167
93,65167
94,33875
95,51709
96,63333
97,68042
98,65291
99,84625
100,66708
