Run,Time (nanoseconds)
1,50541
2,30875
3,30042
4,31000
5,31042
6,28417
7,28250
8,30583
9,30917
10,30875
11,30917
12,44333
13,28584
14,28250
15,31417
16,54291
17,30750
18,30917
19,54333
20,44500
21,29958
22,29417
23,35459
24,28542
25,53209
26,75584
27,72334
28,59916
29,60250
30,76709
31,56375
32,48625
33,39750
34,54167
35,47375
36,60000
37,54042
38,53000
39,53917
40,60292
41,60125
42,38334
43,82084
44,53625
45,80250
46,60959
47,69750
48,29000
49,52667
50,61000
51,84625
52,65625
53,106917
54,65959
55,60917
56,28583
57,116042
58,52667
59,53584
60,51042
61,52334
62,67292
63,59000
64,28625
65,57750
66,31083
67,29083
68,28625
69,28583
70,28625
71,51750
72,28541
73,30875
74,28125
75,51042
76,51667
77,28458
78,30541
79,28500
80,28417
81,28000
82,28500
83,28375
84,28500
85,28375
86,28459
87,28416
88,28333
89,28375
90,28167
91,31167
92,28375
93,28625
94,28291
95,28500
96,28459
97,28208
98,30667
99,30917
100,53709
