Run,Time (nanoseconds)
1,23536000
2,23309166
3,22795583
4,23079958
5,23423458
6,23222000
7,22871875
8,46388166
9,23079083
10,22801208
11,23169791
12,24176375
13,24552291
14,25601417
15,23112583
16,23408542
17,23741333
18,25244750
19,25124708
20,23302000
21,22797500
22,22801083
23,23095166
24,23121708
25,23284750
26,22881875
27,22841708
28,22890792
29,22868083
30,23008125
31,22726209
32,22829375
33,23472375
34,23735583
35,23059708
36,23026875
37,22712625
38,23102833
39,22825250
40,22791417
41,22935208
42,22941458
43,23351250
44,22876750
45,22888584
46,23394416
47,23101709
48,23480042
49,22916083
50,22996208
51,23324792
52,23150708
53,23272042
54,23056000
55,23272292
56,23438208
57,23155667
58,23473208
59,23138375
60,23029750
61,26904042
62,31142625
63,23166625
64,23351459
65,23417291
66,23443834
67,23483083
68,23720625
69,23365458
70,23106042
71,23408958
72,23118917
73,23120917
74,23360458
75,23000250
76,23186542
77,23084500
78,23114125
79,23226209
80,22979583
81,23210792
82,23022042
83,23073875
84,23121292
85,23011209
86,23102875
87,23235584
88,22929041
89,23314541
90,23027084
91,23192125
92,23034291
93,23292042
94,23042167
95,22936000
96,23105166
97,23135583
98,23107334
99,23074084
100,22925917
