Run,Time (nanoseconds)
1,23210833
2,23143833
3,22967167
4,23275500
5,23073792
6,23302958
7,23002041
8,22865500
9,22829958
10,23043458
11,23288000
12,23703667
13,24839250
14,23457333
15,22936917
16,22949000
17,23412791
18,24287125
19,25258709
20,24798291
21,23086375
22,22877459
23,23043708
24,22936875
25,22953000
26,23297625
27,22785417
28,35498250
29,23445292
30,23118500
31,23186333
32,23372709
33,22720875
34,23123166
35,22819958
36,22854500
37,22957291
38,22846500
39,22790125
40,22872334
41,22795250
42,22983375
43,22728000
44,22784584
45,22974792
46,22827333
47,23142542
48,22973917
49,22900708
50,23127875
51,23166625
52,22885667
53,22845166
54,22898209
55,23278500
56,23108875
57,22908875
58,22885416
59,22785084
60,22887125
61,23139792
62,22794542
63,23118542
64,23139875
65,22736000
66,22934750
67,23116625
68,22927875
69,22760625
70,23032917
71,22840542
72,22745708
73,22998333
74,22938584
75,22856708
76,22916083
77,22879417
78,22824458
79,22974333
80,22842791
81,23110000
82,22839334
83,22883125
84,22997417
85,22754542
86,22954333
87,22798583
88,22921500
89,23209000
90,22770833
91,23020125
92,23252125
93,22852042
94,23330375
95,32469500
96,24807792
97,23206417
98,23030583
99,23100875
100,23292458
