Run,Time (nanoseconds)
1,22619958
2,23032917
3,23577708
4,23279250
5,23056541
6,22944584
7,22907875
8,22946584
9,23135875
10,23292291
11,23116083
12,23449708
13,23836167
14,25212417
15,23313834
16,23135083
17,39200458
18,26963708
19,24044750
20,23389375
21,23125125
22,23123334
23,23184208
24,23086500
25,25026000
26,23391458
27,23036625
28,23237625
29,23052542
30,23104125
31,23128208
32,23032917
33,22986167
34,22916583
35,22841417
36,22779334
37,22730125
38,22847709
39,22728250
40,22780250
41,22844875
42,22899833
43,22740500
44,22898041
45,22813917
46,22849583
47,22861958
48,22901083
49,22922250
50,22816750
51,22867333
52,22787792
53,22852292
54,22849250
55,22843458
56,22834125
57,22844083
58,22728208
59,22774708
60,22775250
61,22722541
62,22913708
63,22787458
64,22772959
65,22850916
66,22825167
67,22803000
68,22787292
69,22971166
70,22892334
71,22748834
72,22769584
73,22788208
74,31649708
75,25286750
76,22942500
77,22921000
78,22834875
79,22847541
80,22777334
81,22928417
82,22755583
83,22774792
84,22879958
85,22834042
86,22801791
87,22881541
88,22840917
89,22852792
90,22784333
91,22826750
92,22920917
93,22820000
94,22771541
95,22918000
96,22814291
97,22891500
98,22722583
99,22811542
100,22868583
