Run,Time (nanoseconds)
1,23362833
2,23061875
3,23008750
4,22975416
5,22913333
6,22901166
7,22820167
8,22825167
9,22877625
10,22963417
11,27294167
12,32922542
13,25882542
14,23816292
15,23101125
16,23134083
17,23030958
18,22843792
19,22891084
20,22779959
21,22825959
22,22914709
23,22811917
24,22840792
25,22956875
26,22815834
27,22850333
28,22851583
29,22736541
30,22817209
31,22821042
32,22813042
33,22772250
34,22789167
35,22855167
36,22826916
37,22811167
38,22865459
39,22897416
40,23279125
41,23022333
42,23059917
43,23071291
44,23086416
45,23339875
46,22978167
47,23066959
48,24521875
49,23312084
50,23444458
51,23059791
52,23020375
53,23199667
54,23120125
55,23168417
56,22983958
57,23075834
58,23296500
59,23103125
60,23138250
61,33009084
62,26258334
63,23414542
64,23008667
65,23168583
66,23261834
67,22941416
68,23118500
69,23045833
70,23117833
71,23120625
72,22988792
73,23114833
74,22981625
75,23087791
76,23108875
77,22947458
78,23087833
79,23096959
80,22940916
81,23126959
82,22981125
83,23244458
84,23034417
85,22864542
86,23013041
87,22865041
88,22819708
89,23081208
90,22928667
91,23156541
92,22842417
93,22879625
94,23227916
95,23154583
96,23037125
97,22986375
98,22840916
99,22929417
100,22930666
