Run,Time (nanoseconds)
1,112512792
2,113377917
3,128970792
4,127651167
5,181101500
6,183093833
7,143060583
8,123982416
9,121936209
10,124115125
11,116948959
12,119971666
13,130796667
14,119134833
15,108541500
16,107645583
17,123492459
18,116566292
19,119032834
20,117739042
21,112621917
22,126250125
23,122855166
24,122867583
25,122318041
26,123867875
27,140858833
28,124953250
29,123559500
30,130753042
31,116682875
32,109262500
33,114365042
34,123627958
35,122564834
36,123544459
37,119042542
38,123233042
39,116660042
40,115782375
41,116158041
42,123030667
43,114461125
44,105632333
45,113070167
46,130974083
47,131293000
48,123438041
49,122737459
50,116506208
51,109335167
52,104813500
53,121247334
54,131380041
55,111938250
56,103379000
57,131935500
58,124873042
59,110163667
60,106557625
61,124117250
62,115416292
63,131187417
64,115982958
65,119296333
66,115338375
67,116158292
68,98942375
69,109515917
70,106036916
71,128209917
72,116292583
73,126763375
74,98067250
75,111696208
76,104848125
77,123957708
78,92572792
79,102910958
80,103388500
81,98198125
82,121168666
83,127208875
84,130505500
85,115196375
86,99754958
87,116766208
88,124050667
89,115635250
90,128089625
91,108400542
92,131386042
93,103876208
94,124066792
95,101561750
96,113150917
97,106052625
98,116272792
99,124535042
100,123172791
