Run,Time (nanoseconds)
1,125712833
2,131947833
3,130399583
4,193539000
5,175305417
6,147017958
7,132359750
8,131150458
9,109169750
10,123160584
11,113747417
12,114365958
13,116353750
14,129827125
15,113930208
16,97519333
17,123674792
18,126416625
19,112557708
20,115847125
21,114238875
22,122702000
23,115240375
24,131068792
25,118844458
26,103877834
27,122528125
28,115374250
29,108720208
30,121229625
31,100852083
32,140212958
33,130363041
34,105862292
35,123346083
36,117473958
37,120966083
38,123325583
39,129241334
40,130190625
41,112311791
42,116046250
43,115428125
44,115635709
45,115902584
46,113148250
47,119086459
48,115344333
49,114311292
50,112333917
51,123485541
52,121164125
53,105336333
54,119890750
55,120591333
56,120876208
57,122817458
58,125685250
59,112769208
60,123522583
61,130445292
62,119252542
63,124209708
64,115495500
65,113142125
66,124669792
67,112572875
68,123860167
69,98061875
70,108019166
71,118404042
72,119082417
73,107932583
74,116718167
75,112771250
76,98652750
77,124880291
78,120661667
79,127106375
80,130786125
81,112403458
82,122767583
83,131292500
84,123143500
85,115639209
86,108343750
87,109050334
88,103392583
89,102676416
90,114133375
91,102577458
92,115741459
93,124376417
94,107759375
95,114783583
96,115255375
97,110414083
98,123645834
99,122478791
100,124588000
