Run,Time (nanoseconds)
1,124353958
2,128632666
3,118554833
4,159366250
5,174848667
6,172656958
7,128188833
8,125029459
9,125013292
10,122517917
11,124514208
12,116786500
13,116807334
14,107263042
15,119751125
16,109017667
17,113120917
18,116278416
19,130412625
20,130949625
21,123534125
22,103213833
23,113880875
24,123533167
25,123404625
26,111168750
27,114330041
28,120782625
29,123271208
30,126795750
31,114039542
32,104736708
33,124103125
34,116333042
35,121333292
36,109009625
37,122515708
38,124369750
39,113362500
40,131895417
41,116853209
42,109645250
43,124265083
44,109613625
45,109627125
46,130465000
47,103426791
48,108849959
49,110153459
50,107619458
51,130942750
52,131009917
53,138415958
54,124414750
55,124164000
56,114782041
57,126905250
58,116295166
59,113780375
60,123504541
61,112219458
62,110250209
63,106248417
64,107422958
65,120391708
66,114375167
67,116455625
68,109213916
69,125273709
70,123234375
71,117921417
72,123435334
73,117002583
74,110052417
75,127277833
76,123988625
77,125948875
78,123945958
79,106598541
80,123303834
81,116962333
82,109960958
83,131239583
84,131049417
85,119335208
86,130495708
87,123655041
88,98738833
89,119698250
90,124251292
91,121674250
92,114376916
93,113461333
94,123934125
95,101002917
96,124518625
97,116496750
98,116228458
99,102625666
100,123339125
