Run,Time (nanoseconds)
1,119963542
2,111830709
3,128809792
4,174685000
5,182834125
6,152693666
7,134272792
8,117232500
9,125088750
10,132116875
11,128592792
12,107944459
13,117471084
14,131581292
15,102545250
16,112331458
17,116229250
18,116185625
19,123415083
20,124392625
21,116995459
22,124563167
23,113979167
24,102765791
25,113562625
26,100087583
27,107425667
28,112829042
29,116658916
30,102232916
31,110011042
32,131973209
33,115640791
34,116449750
35,127294083
36,113564042
37,119228042
38,118220792
39,117294750
40,128118791
41,124395417
42,116962792
43,106667750
44,114126459
45,130647000
46,124183958
47,106368708
48,99956000
49,132543458
50,128428584
51,106139334
52,103135333
53,120534500
54,124520542
55,125987541
56,108992417
57,117167083
58,131718959
59,123943375
60,125148334
61,116205375
62,110940042
63,116596000
64,124230667
65,122392500
66,119933375
67,129366959
68,124656584
69,110005584
70,104255500
71,128684875
72,109981875
73,116653833
74,107099875
75,99302459
76,129886792
77,118135417
78,128550000
79,109732875
80,109287500
81,131807042
82,123790792
83,108332041
84,93113000
85,131222250
86,111903541
87,113455542
88,118224334
89,116279708
90,108518000
91,130157417
92,114282292
93,111482250
94,121528750
95,105682000
96,120212625
97,124374583
98,118497750
99,124232375
100,123334667
