Run,Time (nanoseconds)
1,127543125
2,114378459
3,133421000
4,188222208
5,175087375
6,157877875
7,100664666
8,132297750
9,114548667
10,116592458
11,120773583
12,131825792
13,99199333
14,116469625
15,104884667
16,102754417
17,122238125
18,105388708
19,98945958
20,128953542
21,116143916
22,123035833
23,123540208
24,118253625
25,123010084
26,121754667
27,127547250
28,116797209
29,132606833
30,105194958
31,123695833
32,96133042
33,122830458
34,124119583
35,113307250
36,123487791
37,111736958
38,108785708
39,123444958
40,116978625
41,123611875
42,131132000
43,122802833
44,106755333
45,123176125
46,108939250
47,130502625
48,109413959
49,130223333
50,118268917
51,107469458
52,115963833
53,130168417
54,131034292
55,102858375
56,112905250
57,131250208
58,117277042
59,127373542
60,135660709
61,113638667
62,113949583
63,120163291
64,114609000
65,130104084
66,115979459
67,106899375
68,103415792
69,108822292
70,106808416
71,108790541
72,118801834
73,115838875
74,105845667
75,131187458
76,123209542
77,124702417
78,113157916
79,131830750
80,114160917
81,106669042
82,124219083
83,103295666
84,124272625
85,114250541
86,105368750
87,103697166
88,107769083
89,130790667
90,120045083
91,129786459
92,123673334
93,113543334
94,119303875
95,137696750
96,125198417
97,125822125
98,132576792
99,122163708
100,119715875
