Run,Time (nanoseconds)
1,390291
2,391708
3,383833
4,394958
5,389583
6,369375
7,363125
8,380167
9,373500
10,375416
11,434958
12,388291
13,402625
14,408208
15,370208
16,458958
17,638125
18,386958
19,381375
20,411958
21,445208
22,435500
23,358792
24,358750
25,361833
26,360917
27,359209
28,407083
29,369042
30,358542
31,371708
32,359375
33,359375
34,360375
35,359125
36,407959
37,358584
38,361917
39,357250
40,358334
41,376250
42,515375
43,358667
44,365000
45,359208
46,357791
47,359917
48,405833
49,399584
50,367709
51,425958
52,375333
53,368250
54,476625
55,395208
56,378042
57,359000
58,358750
59,363667
60,371291
61,445916
62,358791
63,359750
64,358833
65,358500
66,359250
67,359917
68,369500
69,407041
70,374917
71,358417
72,371500
73,357792
74,359083
75,365166
76,358584
77,361041
78,395542
79,373833
80,358167
81,360583
82,387250
83,359917
84,394084
85,368791
86,362166
87,517583
88,375333
89,371958
90,359500
91,362583
92,409041
93,359625
94,359125
95,359875
96,377417
97,359125
98,407292
99,361625
100,378958
