Run,Time (nanoseconds)
1,433500
2,403958
3,398458
4,375958
5,367625
6,388750
7,388333
8,365917
9,362458
10,394375
11,388709
12,417292
13,414542
14,382000
15,359084
16,617792
17,421041
18,388625
19,456083
20,363667
21,387750
22,373458
23,358125
24,375666
25,357875
26,376625
27,361458
28,358000
29,384500
30,357666
31,364041
32,358625
33,402291
34,359250
35,357250
36,393375
37,369209
38,372209
39,554708
40,413541
41,363375
42,359959
43,363833
44,366959
45,366666
46,369875
47,378792
48,358417
49,364042
50,357792
51,360833
52,368167
53,358125
54,358708
55,360833
56,358625
57,358708
58,357083
59,358291
60,358250
61,402375
62,384959
63,360042
64,358292
65,357667
66,358292
67,403333
68,357750
69,379792
70,358708
71,381417
72,584458
73,408041
74,371709
75,403042
76,360250
77,357500
78,429250
79,366084
80,353167
81,361500
82,367167
83,356250
84,388125
85,355333
86,360459
87,357292
88,366500
89,367125
90,370000
91,370875
92,371250
93,355792
94,357875
95,355042
96,355083
97,360500
98,370917
99,362000
100,361333
