Run,Time (nanoseconds)
1,390208
2,390417
3,376917
4,396958
5,366375
6,388250
7,379292
8,376042
9,360125
10,432583
11,446208
12,382917
13,374625
14,361625
15,449125
16,374250
17,368209
18,381583
19,379250
20,368000
21,407084
22,359666
23,369875
24,358500
25,363125
26,361250
27,371125
28,366000
29,362375
30,364166
31,359417
32,360500
33,360750
34,385041
35,375667
36,360375
37,407250
38,359542
39,358084
40,361291
41,388291
42,407084
43,360250
44,359500
45,364458
46,555875
47,409916
48,357917
49,557542
50,370042
51,367875
52,361125
53,407000
54,360000
55,374708
56,368208
57,357792
58,368083
59,359959
60,386834
61,364125
62,367458
63,357875
64,357917
65,359166
66,358459
67,359125
68,359125
69,363875
70,364000
71,379834
72,358542
73,377333
74,358125
75,357958
76,359125
77,359125
78,490042
79,375292
80,503000
81,372417
82,367250
83,359417
84,360458
85,374625
86,360125
87,359250
88,358125
89,375000
90,367417
91,364458
92,397834
93,366833
94,356041
95,363583
96,356375
97,355250
98,355542
99,434917
100,354541
