Run,Time (nanoseconds)
1,390584
2,416333
3,408917
4,398125
5,420375
6,411292
7,399375
8,392750
9,421833
10,434917
11,418542
12,433834
13,465667
14,424375
15,681208
16,423167
17,432959
18,524667
19,416959
20,410292
21,430375
22,494667
23,444875
24,419792
25,361708
26,385875
27,424250
28,400375
29,453417
30,397792
31,372333
32,598375
33,423459
34,704708
35,841250
36,531292
37,444542
38,398458
39,473083
40,408917
41,367250
42,386750
43,358333
44,360625
45,417375
46,358667
47,359875
48,375708
49,400917
50,363333
51,355500
52,358875
53,358125
54,383084
55,374417
56,359292
57,366458
58,569041
59,486334
60,484042
61,410209
62,511208
63,417250
64,378250
65,359458
66,361209
67,364292
68,358625
69,359875
70,368292
71,362917
72,355750
73,359875
74,356000
75,364250
76,363709
77,368041
78,359375
79,368416
80,356250
81,361834
82,410458
83,363416
84,356500
85,357459
86,378083
87,367041
88,377209
89,711958
90,600209
91,356167
92,356792
93,356542
94,355708
95,355875
96,427000
97,358834
98,355250
99,360667
100,388250
