Run,Time (nanoseconds)
1,393083
2,392042
3,447541
4,375708
5,369333
6,378750
7,366792
8,370625
9,363625
10,438250
11,448666
12,361625
13,445750
14,361125
15,567209
16,584541
17,808084
18,747833
19,759750
20,782917
21,450708
22,800458
23,745583
24,421250
25,414916
26,795917
27,410208
28,404584
29,894917
30,595875
31,1007208
32,844500
33,420625
34,411666
35,770291
36,1107458
37,417250
38,779583
39,1151083
40,441958
41,387708
42,393291
43,380708
44,379875
45,433000
46,444458
47,632500
48,1091834
49,417917
50,409958
51,736834
52,779875
53,582667
54,445958
55,407792
56,403958
57,424125
58,421750
59,392958
60,361834
61,384958
62,395833
63,379542
64,531458
65,381792
66,380625
67,624875
68,580000
69,493500
70,586334
71,406500
72,580250
73,529833
74,475291
75,483125
76,385958
77,364917
78,369875
79,389250
80,383500
81,356583
82,369125
83,361500
84,360500
85,364833
86,357250
87,355459
88,361583
89,357375
90,430458
91,382500
92,372917
93,617250
94,390458
95,369917
96,362375
97,378750
98,364292
99,425209
100,357166
