Run,Time (nanoseconds)
1,389750
2,387917
3,380625
4,427167
5,433500
6,393041
7,390125
8,378834
9,363958
10,397834
11,395250
12,376959
13,392500
14,457750
15,409834
16,389834
17,600667
18,442125
19,373917
20,437875
21,360250
22,364875
23,358583
24,390417
25,360333
26,368958
27,380750
28,364334
29,380791
30,369208
31,358375
32,358625
33,362000
34,360000
35,359583
36,359292
37,360375
38,357917
39,359167
40,398083
41,370083
42,358291
43,359375
44,465167
45,409750
46,359041
47,357833
48,359917
49,382875
50,358125
51,368959
52,359167
53,359125
54,407750
55,358208
56,374250
57,369250
58,413667
59,361750
60,364333
61,363708
62,377292
63,362042
64,358875
65,358958
66,358125
67,408750
68,358084
69,363042
70,408209
71,358542
72,358625
73,420792
74,399166
75,445958
76,358458
77,359292
78,358875
79,395875
80,378292
81,406750
82,358958
83,359708
84,358708
85,369584
86,359166
87,409292
88,378167
89,369542
90,367625
91,355458
92,365167
93,359375
94,359625
95,368792
96,370375
97,364041
98,358417
99,361500
100,358084
