Run,Time (nanoseconds)
1,390209
2,434833
3,376458
4,397459
5,377583
6,444083
7,387125
8,376541
9,425417
10,392208
11,436792
12,369041
13,372458
14,392791
15,361333
16,372542
17,360500
18,510875
19,427583
20,509542
21,433000
22,430333
23,416709
24,364416
25,361208
26,362667
27,360833
28,357917
29,358625
30,367833
31,371625
32,369875
33,359083
34,375125
35,375750
36,362625
37,525750
38,418458
39,367375
40,366084
41,358959
42,372083
43,385875
44,357333
45,358291
46,367375
47,374792
48,357583
49,357459
50,372417
51,361042
52,378791
53,357334
54,358125
55,360584
56,357541
57,358417
58,358125
59,364959
60,402667
61,372958
62,377167
63,357917
64,398417
65,406708
66,362292
67,379542
68,377333
69,357042
70,479416
71,407458
72,406167
73,2207541
74,737375
75,412917
76,867250
77,415917
78,457792
79,410292
80,407709
81,1369041
82,742084
83,803292
84,486750
85,463166
86,580416
87,1392542
88,743500
89,588167
90,3442250
91,404000
92,378875
93,421625
94,419625
95,451125
96,365792
97,1012542
98,455333
99,749125
100,743166
