Run,Time (nanoseconds)
1,1861583
2,1430834
3,1604292
4,1460833
5,1430667
6,1403208
7,1359292
8,1250167
9,1269250
10,1315458
11,1376750
12,1280084
13,1218667
14,1088000
15,1092709
16,1059458
17,1077125
18,1091625
19,1009083
20,986125
21,985917
22,973542
23,960625
24,1076583
25,1332667
26,1425084
27,1090791
28,1061625
29,1039458
30,975417
31,952250
32,946000
33,934583
34,953125
35,923333
36,904500
37,896834
38,893875
39,899500
40,884208
41,1117417
42,849083
43,827500
44,810209
45,806792
46,810625
47,804084
48,804000
49,812917
50,1072042
51,1081916
52,1008167
53,979125
54,941333
55,918583
56,858208
57,831792
58,900167
59,938792
60,812250
61,817000
62,961708
63,913625
64,872292
65,839959
66,833042
67,776958
68,775250
69,805375
70,770500
71,769666
72,756333
73,740541
74,751333
75,752333
76,754708
77,859250
78,962833
79,915792
80,917084
81,812584
82,847625
83,836583
84,961042
85,912375
86,909000
87,888958
88,873833
89,848208
90,880667
91,814167
92,800000
93,760542
94,752833
95,752459
96,769917
97,859834
98,823667
99,896875
100,888000
