Run,Time (nanoseconds)
1,1075250
2,1463167
3,1514042
4,1294583
5,1221917
6,1187750
7,1142958
8,769042
9,1139834
10,1123667
11,3487958
12,1038083
13,1040500
14,2200167
15,1982875
16,3382208
17,2906041
18,3869625
19,2158708
20,1534917
21,1189833
22,1223583
23,1344459
24,2130583
25,1205459
26,2034125
27,1055792
28,1034792
29,1078166
30,1017459
31,1023291
32,946167
33,945208
34,1156250
35,1075042
36,1055375
37,1006958
38,953583
39,923958
40,898625
41,889041
42,866541
43,870958
44,810667
45,783458
46,778333
47,799500
48,781834
49,784000
50,831208
51,779083
52,833750
53,1080708
54,894459
55,891167
56,858792
57,829792
58,814333
59,785542
60,783625
61,782000
62,781875
63,831041
64,1082500
65,962709
66,895792
67,873167
68,854459
69,846000
70,879208
71,956500
72,760583
73,765041
74,766333
75,781917
76,768959
77,763875
78,800291
79,757083
80,765708
81,756292
82,758375
83,775667
84,779792
85,788458
86,774000
87,754708
88,754875
89,791291
90,764958
91,763500
92,806125
93,1067417
94,845542
95,819625
96,790917
97,772250
98,780375
99,747125
100,745875
