Run,Time (nanoseconds)
1,1628750
2,1786125
3,1756875
4,1657708
5,1468625
6,1478791
7,1459292
8,1421000
9,1520084
10,1714167
11,1560708
12,1395875
13,1261833
14,1209459
15,1186792
16,1195125
17,1094375
18,1070167
19,1069167
20,1067000
21,1047084
22,1047250
23,1005792
24,1175583
25,1133542
26,1072500
27,1009000
28,953792
29,928666
30,909125
31,905750
32,897750
33,1200166
34,1133208
35,1038625
36,981417
37,952208
38,954583
39,995750
40,830791
41,825166
42,822167
43,818459
44,814958
45,793167
46,871500
47,911209
48,871417
49,849208
50,874666
51,817375
52,816542
53,824083
54,806625
55,789959
56,801166
57,800375
58,890042
59,1039833
60,1004000
61,949875
62,917000
63,883875
64,870500
65,862875
66,872292
67,803250
68,792292
69,811250
70,789667
71,786375
72,802750
73,798584
74,788583
75,783000
76,785208
77,789042
78,873500
79,744541
80,793709
81,703959
82,707750
83,718209
84,715459
85,704208
86,714833
87,721750
88,762958
89,729458
90,726292
91,728042
92,725084
93,729000
94,719958
95,763584
96,717583
97,721875
98,715834
99,728417
100,791709
