Run,Time (nanoseconds)
1,412583
2,559209
3,558333
4,558334
5,558417
6,558167
7,558667
8,558334
9,561709
10,558542
11,560709
12,502416
13,503500
14,502125
15,502667
16,503958
17,502250
18,502208
19,355000
20,502167
21,502125
22,502500
23,498083
24,457667
25,458042
26,458125
27,458209
28,458166
29,458292
30,458209
31,458792
32,458125
33,458375
34,458458
35,457917
36,450500
37,300000
38,428834
39,424416
40,424083
41,424916
42,297000
43,438875
44,424666
45,425958
46,365958
47,423416
48,423500
49,324333
50,455542
51,402500
52,398292
53,398209
54,280250
55,397917
56,280375
57,398291
58,399291
59,279375
60,397500
61,398292
62,398208
63,397959
64,398000
65,397833
66,391917
67,378709
68,379292
69,381000
70,280417
71,390750
72,385208
73,381750
74,381500
75,379125
76,379083
77,381583
78,378625
79,381250
80,378917
81,379833
82,401125
83,365500
84,365166
85,362959
86,258167
87,364959
88,362791
89,257583
90,429458
91,369458
92,368041
93,365292
94,362458
95,363709
96,362375
97,362042
98,361125
99,299125
100,311458
