Run,Time (nanoseconds)
1,622250
2,559542
3,558417
4,558500
5,558250
6,558334
7,558125
8,557834
9,559417
10,558375
11,557417
12,525750
13,350916
14,505750
15,474917
16,506125
17,501250
18,513625
19,573084
20,538917
21,503667
22,503209
23,502500
24,326000
25,458042
26,457875
27,319875
28,457875
29,327500
30,458666
31,459000
32,457084
33,458375
34,458583
35,474625
36,466125
37,466625
38,460584
39,457833
40,463375
41,330458
42,437375
43,424084
44,423875
45,427292
46,296542
47,427000
48,424583
49,424084
50,424417
51,384166
52,423500
53,423583
54,438750
55,449208
56,436750
57,417375
58,400250
59,398167
60,400708
61,400958
62,398292
63,277708
64,398083
65,402417
66,400666
67,397000
68,398208
69,405667
70,403292
71,381000
72,378958
73,379209
74,379208
75,386000
76,378959
77,401416
78,378833
79,379084
80,381125
81,264584
82,378916
83,379083
84,378458
85,379042
86,373959
87,362500
88,362708
89,362542
90,362208
91,362333
92,362708
93,363916
94,365125
95,362625
96,408625
97,363334
98,363125
99,362458
100,362750
