Run,Time (nanoseconds)
1,629000
2,404792
3,558417
4,558792
5,558250
6,389291
7,558458
8,562209
9,558125
10,558416
11,558333
12,556958
13,517500
14,501750
15,501958
16,503333
17,501792
18,501917
19,501583
20,502208
21,501583
22,501625
23,502542
24,495708
25,458083
26,457708
27,457958
28,458000
29,458042
30,457917
31,485417
32,458708
33,458208
34,458334
35,457500
36,457542
37,449583
38,424500
39,424250
40,427041
41,297917
42,427250
43,431250
44,423375
45,437542
46,424000
47,423333
48,557250
49,435250
50,426750
51,404916
52,398375
53,398292
54,389125
55,277750
56,287834
57,398250
58,398584
59,398167
60,398584
61,400875
62,398041
63,398208
64,398250
65,398417
66,407459
67,413541
68,405542
69,398084
70,399458
71,384042
72,267792
73,378792
74,378917
75,264709
76,381584
77,378583
78,378917
79,381542
80,383458
81,372750
82,365625
83,362917
84,362083
85,367958
86,362250
87,409166
88,261458
89,364917
90,362625
91,362708
92,363250
93,365042
94,362416
95,363250
96,365583
97,362875
98,349125
99,349708
100,350042
