Run,Time (nanoseconds)
1,629250
2,631083
3,629000
4,599625
5,558333
6,558334
7,566834
8,389959
9,558541
10,558416
11,558500
12,557750
13,557917
14,558167
15,516666
16,502208
17,502166
18,354666
19,501708
20,502417
21,503375
22,486084
23,501958
24,501500
25,615792
26,563708
27,458417
28,324000
29,460792
30,319875
31,460541
32,461042
33,457917
34,457875
35,461042
36,458125
37,469959
38,457750
39,451042
40,424375
41,424208
42,430292
43,305375
44,426000
45,546625
46,469792
47,423958
48,423834
49,423250
50,458875
51,613750
52,627833
53,1361125
54,655042
55,1659625
56,336459
57,728375
58,620875
59,607416
60,439167
61,615875
62,677250
63,825833
64,627958
65,397334
66,278333
67,390500
68,497833
69,762125
70,683042
71,647042
72,905084
73,607292
74,604500
75,607875
76,425750
77,692542
78,545375
79,374375
80,349000
81,349667
82,349416
83,349125
84,349250
85,397292
86,249791
87,245583
88,472458
89,647042
90,510875
91,623750
92,671833
93,1207125
94,635375
95,637791
96,338834
97,334750
98,349208
99,333875
100,341875
