Run,Time (nanoseconds)
1,558708
2,361875
3,367834
4,557250
5,557583
6,557834
7,558500
8,558250
9,558375
10,516667
11,502042
12,501458
13,364333
14,370709
15,501000
16,645875
17,528000
18,537250
19,502333
20,502500
21,503041
22,502500
23,502875
24,355875
25,501167
26,465708
27,458125
28,457583
29,460708
30,473834
31,322167
32,471417
33,459917
34,637250
35,458125
36,457625
37,511167
38,754583
39,498500
40,425000
41,424125
42,424500
43,424417
44,424166
45,425625
46,437459
47,424125
48,424375
49,423917
50,424209
51,408417
52,398250
53,399125
54,397292
55,397708
56,398416
57,398625
58,277667
59,398500
60,398041
61,400333
62,398250
63,398167
64,398375
65,398083
66,396583
67,378959
68,468083
69,247958
70,365166
71,379625
72,386417
73,268208
74,379042
75,371917
76,350000
77,373417
78,378917
79,379334
80,267292
81,377916
82,263667
83,362833
84,362417
85,362833
86,362209
87,362375
88,362250
89,363000
90,375875
91,362375
92,362334
93,362708
94,364375
95,365875
96,379917
97,383375
98,362459
99,354375
100,349792
