Run,Time (nanoseconds)
1,628625
2,440750
3,585333
4,392542
5,390459
6,558084
7,558250
8,558292
9,558250
10,558833
11,558292
12,557333
13,559375
14,535250
15,501292
16,501000
17,504041
18,493959
19,502875
20,502334
21,502541
22,503167
23,533792
24,502834
25,502083
26,462000
27,458000
28,458125
29,458291
30,457708
31,458292
32,458084
33,333458
34,463333
35,471916
36,322000
37,460625
38,458292
39,427667
40,397916
41,398333
42,400458
43,398250
44,401125
45,399500
46,397458
47,398625
48,398250
49,401417
50,403875
51,398125
52,319250
53,413375
54,398167
55,423708
56,512709
57,509375
58,468458
59,637417
60,513875
61,401000
62,398958
63,398375
64,398209
65,398375
66,398625
67,379167
68,378875
69,379459
70,379125
71,379709
72,379125
73,378500
74,380416
75,379750
76,378625
77,360875
78,339375
79,236417
80,338458
81,338125
82,339708
83,339041
84,339333
85,338833
86,339708
87,338375
88,339167
89,338834
90,338917
91,287042
92,395166
93,368708
94,345750
95,353791
96,303542
97,339750
98,338625
99,338750
100,338541
