Run,Time (nanoseconds)
1,152084
2,95625
3,72083
4,66709
5,65125
6,63209
7,64958
8,64333
9,63458
10,63458
11,63375
12,63500
13,63959
14,63625
15,63625
16,63083
17,63542
18,62458
19,63458
20,62125
21,63167
22,63375
23,63167
24,63333
25,62125
26,62500
27,62167
28,61083
29,61959
30,63166
31,62750
32,62708
33,63416
34,61667
35,62209
36,63417
37,63334
38,62708
39,62458
40,62625
41,62291
42,63041
43,62250
44,63083
45,62083
46,62333
47,63167
48,62708
49,63000
50,62458
51,62750
52,62333
53,62208
54,62542
55,62625
56,62333
57,62500
58,62125
59,62542
60,62541
61,62583
62,62708
63,63417
64,64208
65,63125
66,64042
67,63750
68,63209
69,63500
70,63333
71,63625
72,63667
73,63792
74,62791
75,62500
76,64875
77,62167
78,62792
79,64792
80,62542
81,62917
82,61750
83,62500
84,64375
85,62125
86,63167
87,62750
88,58292
89,55917
90,56667
91,56042
92,144750
93,90333
94,63375
95,57750
96,57375
97,56542
98,57750
99,57084
100,57958
