Run,Time (nanoseconds)
1,154625
2,93750
3,69083
4,64708
5,64292
6,64625
7,64333
8,63166
9,64209
10,64084
11,63333
12,63833
13,63417
14,62333
15,63500
16,62958
17,63541
18,62542
19,37333
20,38041
21,37542
22,38083
23,37542
24,37750
25,37792
26,37292
27,37167
28,37417
29,37500
30,37666
31,37667
32,37583
33,37250
34,36875
35,36625
36,37000
37,37500
38,37500
39,37709
40,37625
41,37167
42,37459
43,37500
44,37625
45,37333
46,37667
47,36625
48,37500
49,36541
50,37583
51,37500
52,37458
53,37625
54,37291
55,37209
56,37459
57,37041
58,36916
59,37000
60,37084
61,37584
62,37625
63,37959
64,37667
65,37209
66,37458
67,37667
68,37167
69,55250
70,62042
71,61917
72,61750
73,62375
74,63292
75,62084
76,63208
77,61709
78,63834
79,63041
80,64083
81,63958
82,63542
83,90500
84,139708
85,87667
86,67834
87,65416
88,64209
89,63166
90,63209
91,63542
92,63709
93,63458
94,62958
95,63250
96,62375
97,63583
98,63792
99,63792
100,63875
