Run,Time (nanoseconds)
1,150875
2,62583
3,42916
4,39750
5,39416
6,37917
7,38750
8,38208
9,38417
10,37542
11,38167
12,37542
13,63250
14,62875
15,62709
16,62916
17,62833
18,62042
19,62459
20,62708
21,62083
22,62167
23,63000
24,63083
25,62959
26,63083
27,63041
28,62375
29,63084
30,62875
31,62834
32,62333
33,62792
34,62958
35,62834
36,62917
37,62584
38,62417
39,61042
40,62833
41,61209
42,62500
43,62708
44,62667
45,63125
46,62542
47,63500
48,62625
49,63500
50,62667
51,63042
52,63583
53,63292
54,63458
55,64250
56,62542
57,63250
58,64084
59,63917
60,63500
61,64209
62,63375
63,64125
64,64209
65,64125
66,63583
67,64167
68,63291
69,63792
70,63916
71,63583
72,62459
73,62916
74,63583
75,63542
76,63583
77,63708
78,64083
79,62500
80,57417
81,86709
82,126084
83,79167
84,60917
85,57083
86,57958
87,57750
88,57708
89,56333
90,56875
91,57291
92,57834
93,57292
94,57042
95,57875
96,56542
97,57667
98,57500
99,57667
100,57417
