Run,Time (nanoseconds)
1,261667
2,258375
3,258292
4,258208
5,257917
6,258167
7,258458
8,258250
9,258166
10,258208
11,258042
12,258209
13,257875
14,430709
15,386792
16,400500
17,403625
18,472167
19,262500
20,258125
21,258291
22,257916
23,442458
24,257833
25,258167
26,257875
27,274750
28,257916
29,258167
30,258125
31,258125
32,257917
33,287541
34,399583
35,479125
36,392458
37,258166
38,257959
39,271625
40,258125
41,274750
42,257875
43,258208
44,257875
45,258167
46,355916
47,258208
48,257834
49,359292
50,257834
51,258167
52,258125
53,258208
54,257916
55,258250
56,257875
57,258167
58,344708
59,257833
60,258167
61,257917
62,258167
63,257875
64,258167
65,257875
66,258209
67,258166
68,259166
69,271667
70,326834
71,258125
72,258208
73,423708
74,450000
75,430000
76,275125
77,257958
78,258000
79,257916
80,365709
81,257875
82,258125
83,257833
84,258292
85,257916
86,258292
87,257875
88,258291
89,257875
90,258416
91,257792
92,343208
93,258208
94,257875
95,308875
96,258042
97,258083
98,258167
99,258083
100,258000
