Run,Time (nanoseconds)
1,280583
2,258375
3,258042
4,258125
5,258042
6,258083
7,257875
8,258000
9,257875
10,331125
11,258042
12,257834
13,270709
14,450708
15,344375
16,398125
17,349750
18,270291
19,258125
20,258250
21,374333
22,258125
23,296541
24,389584
25,257917
26,258125
27,257958
28,257875
29,257958
30,257916
31,257958
32,257916
33,257917
34,258250
35,380500
36,258084
37,258250
38,258167
39,258250
40,258125
41,257917
42,258125
43,258250
44,258167
45,257916
46,258208
47,406583
48,258042
49,257958
50,258042
51,257917
52,258041
53,257833
54,258042
55,257917
56,258000
57,257792
58,259959
59,414083
60,257875
61,388917
62,258042
63,365084
64,332042
65,258166
66,257959
67,258000
68,258083
69,258042
70,379709
71,258042
72,258209
73,258250
74,257958
75,258250
76,269875
77,258334
78,257875
79,258417
80,257833
81,268541
82,333458
83,258125
84,258416
85,258125
86,258125
87,258167
88,258125
89,258083
90,258000
91,258125
92,257833
93,258250
94,383792
95,258125
96,419833
97,285959
98,269875
99,258042
100,258167
