Run,Time (nanoseconds)
1,261959
2,258334
3,267084
4,258041
5,258000
6,258083
7,258041
8,258042
9,258000
10,257833
11,257916
12,257916
13,361833
14,408750
15,388833
16,258292
17,441042
18,258500
19,371125
20,257959
21,257916
22,257959
23,301042
24,362083
25,398042
26,259041
27,257958
28,257834
29,258125
30,258125
31,293125
32,430250
33,273417
34,410500
35,499041
36,450125
37,581583
38,575167
39,321208
40,301875
41,257875
42,258333
43,262250
44,312459
45,258042
46,257875
47,257959
48,257875
49,257958
50,270041
51,267375
52,257917
53,263500
54,257958
55,280500
56,257958
57,257833
58,257875
59,258041
60,257958
61,257916
62,258209
63,257916
64,258291
65,257875
66,258250
67,257917
68,495417
69,370792
70,434959
71,289917
72,257792
73,257917
74,257875
75,257917
76,258000
77,257916
78,257875
79,258250
80,286750
81,257833
82,258000
83,257875
84,258083
85,266333
86,258125
87,257875
88,268167
89,269791
90,292625
91,258166
92,257875
93,258292
94,257875
95,258292
96,257917
97,285875
98,257958
99,257875
100,257958
