Run,Time (nanoseconds)
1,261417
2,258375
3,258292
4,258375
5,257917
6,258250
7,258083
8,258167
9,257917
10,258250
11,257958
12,258292
13,257834
14,326416
15,313250
16,440583
17,468042
18,369625
19,268834
20,410792
21,258375
22,258333
23,258084
24,436250
25,258334
26,258208
27,257875
28,257958
29,257917
30,258042
31,257833
32,257875
33,257875
34,257875
35,257917
36,342167
37,257917
38,258000
39,258125
40,257917
41,257917
42,257875
43,257834
44,257917
45,258375
46,258042
47,265208
48,328708
49,266209
50,257875
51,257875
52,258084
53,258167
54,258000
55,257833
56,258042
57,257875
58,258084
59,325875
60,439458
61,490458
62,419292
63,258250
64,258125
65,258166
66,258084
67,258042
68,258000
69,258167
70,351625
71,257875
72,258209
73,266959
74,257958
75,258167
76,291834
77,257834
78,258209
79,257791
80,257875
81,258166
82,275000
83,403250
84,258000
85,257875
86,258084
87,257916
88,258333
89,258209
90,258000
91,258208
92,257833
93,310500
94,258375
95,258250
96,331959
97,373375
98,436250
99,286750
100,258416
