Run,Time (nanoseconds)
1,345542
2,380125
3,380417
4,341000
5,375209
6,336542
7,332125
8,331083
9,332917
10,332459
11,359959
12,371167
13,346458
14,341375
15,345000
16,337708
17,350666
18,409125
19,380916
20,365167
21,330667
22,336250
23,357042
24,329375
25,355708
26,330625
27,345958
28,381792
29,340250
30,335625
31,374292
32,329875
33,346667
34,371833
35,333375
36,331750
37,354083
38,331000
39,330416
40,331375
41,370750
42,344375
43,345625
44,335458
45,547333
46,387917
47,385750
48,330459
49,331834
50,333209
51,341291
52,331250
53,331333
54,332791
55,329667
56,371458
57,372125
58,329958
59,379792
60,329583
61,370833
62,330625
63,371083
64,330916
65,345291
66,333583
67,330958
68,371500
69,350500
70,330708
71,330833
72,372000
73,329083
74,331375
75,329250
76,366875
77,402750
78,362292
79,330833
80,330167
81,329041
82,331458
83,331166
84,337041
85,349208
86,339375
87,334792
88,343416
89,330208
90,394500
91,344750
92,339875
93,326375
94,335291
95,339167
96,332541
97,409292
98,336000
99,329375
100,367875
