Run,Time (nanoseconds)
1,351750
2,343125
3,379875
4,336834
5,338042
6,341792
7,336750
8,377416
9,372000
10,393708
11,367083
12,341500
13,390292
14,395250
15,372625
16,398750
17,343333
18,330709
19,338083
20,330292
21,334875
22,343250
23,341500
24,386875
25,335125
26,332666
27,371542
28,332375
29,370917
30,375458
31,352250
32,349250
33,1636292
34,720167
35,707625
36,1502583
37,735084
38,767709
39,665333
40,1055958
41,465292
42,666667
43,375250
44,665542
45,665333
46,375625
47,1118875
48,450333
49,738959
50,682125
51,669500
52,665625
53,408250
54,810166
55,338792
56,466167
57,375125
58,355542
59,341000
60,360417
61,731250
62,691709
63,824041
64,396875
65,673083
66,973750
67,340125
68,344084
69,332333
70,341250
71,338708
72,381792
73,379500
74,375667
75,343208
76,334333
77,371875
78,336375
79,330833
80,374417
81,331166
82,331042
83,425458
84,358209
85,359833
86,359250
87,360167
88,334708
89,332292
90,371084
91,332250
92,332083
93,371125
94,330708
95,330750
96,386625
97,329125
98,330166
99,376875
100,371834
