Run,Time (nanoseconds)
1,415708
2,389958
3,375084
4,368916
5,359208
6,322041
7,320834
8,320916
9,319750
10,319250
11,319583
12,319583
13,319583
14,331208
15,319250
16,319375
17,319250
18,319042
19,319791
20,319583
21,318958
22,318875
23,318625
24,290000
25,286875
26,286167
27,288250
28,286417
29,286292
30,286625
31,286500
32,286917
33,286625
34,341250
35,310167
36,292084
37,294375
38,336125
39,318333
40,302250
41,296042
42,440417
43,263708
44,261917
45,261166
46,261500
47,260917
48,261500
49,261458
50,260375
51,260792
52,261625
53,263291
54,262209
55,261500
56,261334
57,261500
58,261125
59,261416
60,261416
61,261292
62,261375
63,261709
64,261542
65,252250
66,242250
67,242542
68,242000
69,243500
70,241625
71,242292
72,251334
73,242875
74,241959
75,242417
76,241959
77,242166
78,242083
79,242416
80,242167
81,242083
82,244750
83,242250
84,242208
85,245083
86,242250
87,241792
88,242042
89,241583
90,241084
91,242500
92,242833
93,241833
94,242417
95,242750
96,244958
97,237958
98,227583
99,227000
100,235167
