Run,Time (nanoseconds)
1,419458
2,397291
3,382458
4,377792
5,375417
6,373791
7,339875
8,329167
9,327166
10,326417
11,326125
12,325875
13,325833
14,325708
15,325042
16,324833
17,324083
18,325208
19,325500
20,325334
21,325250
22,325625
23,325125
24,315000
25,292833
26,294500
27,292500
28,292750
29,292250
30,319042
31,358416
32,292041
33,291292
34,291833
35,291667
36,437667
37,411459
38,320833
39,303333
40,298500
41,296125
42,276708
43,269709
44,270125
45,269042
46,268209
47,266625
48,267875
49,266958
50,269667
51,267166
52,266083
53,266875
54,266750
55,267333
56,267667
57,267375
58,266458
59,267042
60,266625
61,267125
62,267291
63,266875
64,268333
65,266500
66,259083
67,265917
68,267000
69,267458
70,266458
71,255791
72,247375
73,247292
74,247250
75,247416
76,247209
77,247333
78,247209
79,247500
80,247042
81,247416
82,247208
83,246833
84,247166
85,246542
86,246666
87,246125
88,246416
89,246500
90,270292
91,286000
92,247083
93,246125
94,240417
95,230125
96,246333
97,409375
98,243417
99,234625
100,229084
