Run,Time (nanoseconds)
1,191459
2,263084
3,375542
4,368458
5,365792
6,364208
7,362875
8,325667
9,322167
10,322208
11,322250
12,321833
13,322084
14,322125
15,321750
16,320833
17,322583
18,321500
19,321750
20,326167
21,341833
22,362416
23,340250
24,327208
25,317875
26,364792
27,331166
28,311583
29,298125
30,292791
31,292875
32,289917
33,290500
34,289291
35,288666
36,288417
37,288416
38,288000
39,278958
40,286333
41,286708
42,286500
43,278834
44,280875
45,261459
46,261166
47,260416
48,260791
49,261375
50,261416
51,261167
52,261041
53,260958
54,261292
55,261209
56,261084
57,260834
58,261250
59,261000
60,261250
61,261625
62,262958
63,260958
64,261250
65,261000
66,260500
67,260541
68,254458
69,261333
70,261042
71,273166
72,271167
73,270208
74,278584
75,263834
76,279875
77,265250
78,263667
79,278000
80,477333
81,300250
82,279167
83,253708
84,251083
85,249625
86,247750
87,247208
88,247333
89,246458
90,246042
91,245584
92,245292
93,245167
94,245167
95,244667
96,244917
97,244875
98,244209
99,243792
100,244791
