Run,Time (nanoseconds)
1,360334
2,344500
3,325958
4,319875
5,318208
6,315875
7,314917
8,327500
9,359750
10,341541
11,326541
12,321167
13,319000
14,317542
15,286167
16,282917
17,282708
18,282084
19,283375
20,284084
21,282667
22,283167
23,282458
24,282458
25,282292
26,281792
27,282125
28,282375
29,282334
30,282084
31,281667
32,282084
33,281125
34,281000
35,270375
36,257792
37,249500
38,257542
39,256834
40,257834
41,257125
42,253833
43,258750
44,257000
45,257458
46,257167
47,256916
48,257375
49,258541
50,256959
51,257166
52,257125
53,257583
54,256958
55,256542
56,256708
57,256667
58,257250
59,257750
60,257417
61,257209
62,257292
63,257459
64,257375
65,257917
66,238792
67,238583
68,245375
69,238541
70,234500
71,267625
72,237167
73,238000
74,237708
75,237334
76,240458
77,237625
78,454000
79,289834
80,265666
81,238792
82,241625
83,239042
84,238833
85,238958
86,238708
87,239084
88,227041
89,224083
90,241583
91,250875
92,239458
93,234750
94,232042
95,229959
96,228708
97,227958
98,227042
99,226333
100,226875
