Run,Time (nanoseconds)
1,37125
2,32375
3,29542
4,26000
5,25125
6,24792
7,24916
8,24708
9,25000
10,24833
11,24625
12,24750
13,27084
14,24625
15,24750
16,24875
17,24833
18,24917
19,24750
20,24792
21,24875
22,27041
23,24959
24,24667
25,24833
26,24833
27,36292
28,57584
29,68750
30,58042
31,83709
32,53042
33,24917
34,53042
35,32375
36,70250
37,27208
38,24709
39,56042
40,55334
41,54042
42,54667
43,51583
44,53625
45,51917
46,34875
47,42000
48,29833
49,33209
50,51875
51,26625
52,27167
53,55375
54,75209
55,52042
56,50709
57,52500
58,34583
59,25625
60,25333
61,27292
62,24833
63,24875
64,24958
65,24667
66,24875
67,25000
68,24875
69,24833
70,24875
71,27084
72,24917
73,25209
74,24708
75,24792
76,24875
77,52875
78,52166
79,51208
80,53125
81,60416
82,55333
83,57750
84,25375
85,24958
86,24792
87,24875
88,24792
89,24959
90,24750
91,27209
92,26958
93,24833
94,24833
95,24833
96,24959
97,24958
98,24958
99,24708
100,25084
